algorithm,suite,fn_id,dim,num_runs,pop_size,max_iter,fes_per_run_nominal,mean_error,std_error,min_error,median_error,max_error,logscore,mean_fitness,std_fitness,min_fitness,median_fitness,max_fitness,elapsed_sec
PSO,CEC2017,24,50,30,30,1000,30000,1159.320809969421,233.7591339740709,785.4383962435672,1096.3580478982385,1763.3072098696505,3.056080394872068,3559.320809969421,233.7591339740709,3185.4383962435672,3496.3580478982385,4163.30720986965,5.495102882385254
PSO,CEC2017,25,50,30,30,1000,30000,760.9471358694482,181.05765490030748,546.9765919254178,709.2171347350181,1358.8929635500967,2.870745828372859,3260.9471358694486,181.05765490030748,3046.976591925418,3209.217134735018,3858.8929635500967,4.720550060272217
PSO,CEC2017,26,50,30,30,1000,30000,4703.012174133807,1428.7593545476354,1227.5554634012806,4564.255958984615,8691.98108908068,3.650041891787628,7303.012174133808,1428.7593545476354,3827.5554634012806,7164.255958984615,11291.98108908068,9.747238874435425
PSO,CEC2017,27,50,30,30,1000,30000,1048.7703739794638,241.9583862504253,757.4006690233764,972.1169193949391,1705.5570178139806,3.010086327361068,3748.770373979464,241.9583862504253,3457.4006690233764,3672.116919394939,4405.557017813981,7.526795864105225
PSO,CEC2017,28,50,30,30,1000,30000,1516.2895724081704,959.7609184180336,530.112940514955,1297.3036753871252,3958.8471413910847,3.097571125473998,4316.289572408171,959.7609184180336,3330.112940514955,4097.303675387126,6758.847141391085,6.919360160827637
PSO,CEC2017,29,50,30,30,1000,30000,1730.365020280876,414.02824419213766,959.4068185198312,1637.148311655421,2704.723579199055,3.225977642204357,4630.365020280876,414.02824419213766,3859.406818519831,4537.148311655421,5604.723579199055,7.395582675933838
PSO,CEC2017,30,50,30,30,1000,30000,282089333.0083752,1345949227.1016223,1231690.4370749097,10709920.043327836,7518687186.001642,7.211016077930472,282092333.0083752,1345949227.1016223,1234690.4370749097,10712920.043327836,7518690186.001642,9.430529594421388
GWO,CEC2017,1,30,30,30,1000,30000,50539561818.9442,34870904561.92913,4411202602.992822,41396305989.99396,147382303388.05984,10.588427230797093,50539561918.9442,34870904561.92913,4411202702.992822,41396306089.99396,147382303488.05984,1.1101467609405518
GWO,CEC2017,3,30,30,30,1000,30000,48479.84073416317,10955.75444265503,21149.45189413662,51627.78427766214,66350.59608830353,4.672035838143072,48779.84073416317,10955.75444265503,21449.45189413662,51927.78427766214,66650.59608830353,1.1941022872924805
GWO,CEC2017,4,30,30,30,1000,30000,442.65752212112176,482.7651543338332,141.30507971500447,294.63284639800355,2692.534716982523,2.527037775203167,842.6575221211218,482.7651543338332,541.3050797150045,694.6328463980035,3092.534716982523,1.4351530075073242
GWO,CEC2017,5,30,30,30,1000,30000,158.7643564466557,27.53106902517733,115.67073875483288,155.2326334734728,209.604108613609,2.1943055024382607,658.7643564466557,27.53106902517733,615.6707387548329,655.2326334734728,709.604108613609,1.7785561084747314
GWO,CEC2017,6,30,30,30,1000,30000,41.90229923243056,7.9229699464317775,29.733342997719205,41.52806569450411,68.10875097671476,1.615155679739953,641.9022992324306,7.9229699464317775,629.7333429977192,641.5280656945041,668.1087509767148,1.9779253005981443
GWO,CEC2017,7,30,30,30,1000,30000,248.50106045113364,52.23007461548561,148.44535804406996,246.2338495861408,358.1521466749814,2.3854957220495883,948.5010604511334,52.23007461548561,848.44535804407,946.2338495861408,1058.1521466749814,1.9384710788726809
GWO,CEC2017,8,30,30,30,1000,30000,126.64006484392146,21.61049748501349,85.54625542928716,119.6004144738082,176.79206316892555,2.0963055554704733,926.6400648439214,21.61049748501349,885.5462554292872,919.6004144738082,976.7920631689256,1.8672118186950684
GWO,CEC2017,9,30,30,30,1000,30000,2596.679187726504,898.6115228012675,871.2057390262964,2563.6618271443317,4363.621328329349,3.3828005970712973,3496.679187726505,898.6115228012676,1771.2057390262964,3463.6618271443317,5263.621328329349,1.8875865936279297
GWO,CEC2017,10,30,30,30,1000,30000,3958.7879408099743,804.1917359794483,2503.5026166713837,3966.989223764024,5884.580993457235,3.588663647737612,4958.7879408099725,804.1917359794483,3503.5026166713837,4966.989223764024,6884.580993457235,3.3994081020355225
GWO,CEC2017,11,30,30,30,1000,30000,1575.907653174149,1242.5054629680649,326.4525944575553,1050.4169383103729,4587.410931849444,3.0482088932364872,2675.9076531741493,1242.5054629680649,1426.4525944575553,2150.4169383103726,5687.410931849444,1.6605730056762695
GWO,CEC2017,12,30,30,30,1000,30000,2452493803.051112,1611505963.2270997,66150733.25646099,2231897602.945241,7664600094.13084,9.243008489702063,2452495003.051112,1611505963.2270997,66151933.25646099,2231898802.945241,7664601294.13084,2.0629725456237797
GWO,CEC2017,13,30,30,30,1000,30000,344723569.6501133,781350368.0441438,62026.61755320864,1036984.220669062,2959769321.481092,6.477108069507925,344724869.6501133,781350368.0441438,63326.61755320864,1038284.220669062,2959770621.481092,1.7853496074676514
GWO,CEC2017,14,30,30,30,1000,30000,350080.8924326216,372032.2153005115,28772.843936566587,135441.54005128786,1111625.4110193464,5.253997264211528,351480.8924326216,372032.2153005115,30172.843936566587,136841.54005128786,1113025.4110193464,1.9428460597991943
GWO,CEC2017,15,30,30,30,1000,30000,10028801.34460904,16181518.544823395,29524.56859346264,633338.7657028029,52500894.525272265,5.9850157454314585,10030301.34460904,16181518.544823395,31024.56859346264,634838.7657028029,52502394.525272265,1.709606647491455
GWO,CEC2017,16,30,30,30,1000,30000,1119.8505147664662,290.1626849524876,666.74007924017,1131.2020335421937,1805.0020372813171,3.034668443948441,2719.8505147664664,290.1626849524876,2266.74007924017,2731.202033542194,3405.0020372813174,2.339688777923584
GWO,CEC2017,17,30,30,30,1000,30000,507.2890589467878,211.0172575396149,130.6114034209863,484.37151714018455,1002.1504347066152,2.6632153415984896,2207.289058946788,211.0172575396149,1830.6114034209863,2184.371517140185,2702.150434706615,2.854211568832397
GWO,CEC2017,18,30,30,30,1000,30000,3401869.722691555,5448729.837232586,127720.39259403633,1144770.1865623535,27113334.88904896,6.132059314136782,3403669.722691555,5448729.837232586,129520.39259403633,1146570.1865623535,27115134.88904896,1.7163231372833252
GWO,CEC2017,19,30,30,30,1000,30000,71761531.48255375,227461217.8017285,34195.91424980828,6413386.644595932,1213267726.39442,6.792937348411286,71763431.48255375,227461217.8017285,36095.91424980828,6415286.644595932,1213269626.39442,5.01085352897644
GWO,CEC2017,20,30,30,30,1000,30000,515.059477288419,187.5715246300387,267.83463209292813,473.4962917523162,1204.2621606003631,2.6873083514039475,2515.059477288419,187.5715246300387,2267.834632092928,2473.496291752316,3204.262160600363,2.818115472793579
GWO,CEC2017,21,30,30,30,1000,30000,334.6653816387752,28.80630697345236,291.5666106255203,330.4079841600228,402.0890971538343,2.5230278718706343,2434.665381638776,28.80630697345236,2391.5666106255203,2430.407984160023,2502.0890971538342,2.609224796295166
GWO,CEC2017,22,30,30,30,1000,30000,3232.3600718027687,1864.502005956728,302.2394822204601,3950.612414682764,5829.119723766506,3.3771300740042687,5432.360071802769,1864.502005956728,2502.23948222046,6150.612414682764,8029.119723766506,5.653918743133545
GWO,CEC2017,23,30,30,30,1000,30000,527.4989479585541,39.17934870367331,446.5782211676383,525.5633723361896,628.0609716369149,2.721026830412856,2827.498947958555,39.179348703673305,2746.5782211676383,2825.56337233619,2928.060971636915,5.448957204818726
GWO,CEC2017,24,30,30,30,1000,30000,584.2529493584437,45.81865241403717,503.68085808720434,581.030001065988,702.4004637487483,2.765302621037207,2984.2529493584434,45.81865241403717,2903.6808580872043,2981.030001065988,3102.4004637487483,4.311003923416138
GWO,CEC2017,25,30,30,30,1000,30000,584.066997035883,104.01557621469216,466.53606103154016,556.243241464166,939.8615001458612,2.760460779432316,3084.0669970358827,104.01557621469216,2966.53606103154,3056.243241464166,3439.861500145861,3.698270797729492
GWO,CEC2017,26,30,30,30,1000,30000,2752.9443342159707,564.8250862034029,1848.1233488288217,2583.846371321465,4823.891574482927,3.4317486797245347,5352.94433421597,564.8250862034029,4448.123348828822,5183.846371321466,7423.891574482927,6.846382141113281
GWO,CEC2017,27,30,30,30,1000,30000,597.4612396063947,40.84516809551342,531.6798897787107,592.4453515969117,675.9706602445704,2.775309543798556,3297.461239606395,40.84516809551341,3231.6798897787107,3292.445351596912,3375.9706602445704,6.0890398025512695
GWO,CEC2017,28,30,30,30,1000,30000,797.0510780730582,215.2185712566032,555.2050948913065,733.301781785595,1491.151679374001,2.888641707301554,3597.0510780730574,215.2185712566032,3355.2050948913065,3533.3017817855957,4291.151679374001,5.07048225402832
GWO,CEC2017,29,30,30,30,1000,30000,1089.9589253182958,212.54367979149836,701.4750853027622,1097.6512548282544,1598.2358535131589,3.0289535553368423,3989.958925318296,212.54367979149836,3601.475085302762,3997.6512548282544,4498.235853513159,5.039615631103516
GWO,CEC2017,30,30,30,30,1000,30000,71434394.42289077,59047380.56473333,1846022.3010808325,52734000.79029968,197248764.38476533,7.627881112342794,71437394.42289077,59047380.56473333,1849022.3010808325,52737000.79029968,197251764.38476533,6.667062997817993
GWO,CEC2017,1,50,30,30,1000,30000,172675264213.03323,62683903064.88201,47602302666.88851,173819637519.66083,389679307005.98846,11.207221546832177,172675264313.03323,62683903064.88201,47602302766.88851,173819637619.66083,389679307105.98846,1.327033281326294
GWO,CEC2017,3,50,30,30,1000,30000,112017.34881707888,18860.74178181372,74025.97763143844,114792.13423095766,145980.78352514713,5.042639439631421,112317.34881707888,18860.74178181372,74325.97763143844,115092.13423095766,146280.78352514713,1.3751580715179443
GWO,CEC2017,4,50,30,30,1000,30000,2377.891743351872,1180.8208540926005,429.6168163920252,2329.947303540038,4693.762106534944,3.311447858273582,2777.891743351872,1180.8208540926005,829.6168163920252,2729.947303540038,5093.762106534944,1.5775282382965088
GWO,CEC2017,5,50,30,30,1000,30000,289.468918441598,34.818618702666114,233.032128069461,290.6663551969189,362.41357859247296,2.4584529787255,789.468918441598,34.818618702666114,733.032128069461,790.6663551969189,862.413578592473,2.1986613273620605
GWO,CEC2017,6,50,30,30,1000,30000,57.72196263234862,12.394253724750046,34.08202999223295,57.29110523215167,84.23206781368992,1.7511338734938289,657.7219626323487,12.394253724750047,634.082029992233,657.2911052321517,684.2320678136899,2.7590668201446533
GWO,CEC2017,7,50,30,30,1000,30000,579.1325980065415,85.41708595918344,438.25182640538014,571.8415397296732,793.3765614016168,2.7580614247381527,1279.1325980065417,85.41708595918344,1138.25182640538,1271.841539729673,1493.3765614016168,2.526401996612549
GWO,CEC2017,8,50,30,30,1000,30000,331.1389535334938,75.22888881426803,226.0660894069656,323.15079711553767,555.9823049830845,2.510177993793057,1131.1389535334938,75.22888881426803,1026.0660894069656,1123.1507971155377,1355.9823049830843,2.451364755630493
GWO,CEC2017,9,50,30,30,1000,30000,18008.336775335327,8208.880461792398,5794.705887254228,16802.147423907925,41441.31957509904,4.207833594029451,18908.336775335323,8208.880461792398,6694.705887254228,17702.147423907925,42341.31957509904,2.507073879241944
GWO,CEC2017,10,50,30,30,1000,30000,8680.819355908794,2986.4913228682963,5640.563167056074,7435.594615026734,14966.19989825344,3.9169185504023303,9680.819355908792,2986.491322868296,6640.563167056074,8435.594615026734,15966.19989825344,5.050983667373657
GWO,CEC2017,11,50,30,30,1000,30000,6114.416272129261,2296.010783373857,2267.5524995255964,6031.882498920868,11746.350908352082,3.7513057200059863,7214.416272129261,2296.010783373857,3367.5524995255964,7131.882498920868,12846.350908352082,2.0994434356689453
GWO,CEC2017,12,50,30,30,1000,30000,23148237889.75876,27017879660.49021,879228700.310591,11326574346.72033,124810632410.57996,10.060954502707803,23148239089.75876,27017879660.49021,879229900.310591,11326575546.72033,124810633610.57996,2.6878862380981445
GWO,CEC2017,13,50,30,30,1000,30000,4781276778.771516,7451898294.450701,1461638.723571266,2536492796.250448,39748279371.818726,9.303529800677063,4781278078.771516,7451898294.450701,1462938.723571266,2536494096.250448,39748280671.818726,2.169880151748657
GWO,CEC2017,14,50,30,30,1000,30000,2059216.833653752,3763770.818754715,44246.5304485363,654566.5695464108,17928535.23246921,5.886423869082436,2060616.833653752,3763770.818754715,45646.5304485363,655966.5695464108,17929935.23246921,2.493786096572876
GWO,CEC2017,15,50,30,30,1000,30000,1340540416.7727458,3981357555.626312,45892.07054371647,122005771.8548379,21264009891.698963,7.812056484379955,1340541916.7727458,3981357555.626312,47392.07054371647,122007271.8548379,21264011391.698963,2.0374975204467773
GWO,CEC2017,16,50,30,30,1000,30000,1958.722981519296,431.057512259869,1017.233322922014,1902.6842158905663,2920.5716789532944,3.2812809428617835,3558.722981519296,431.057512259869,2617.233322922014,3502.6842158905665,4520.571678953294,3.087122917175293
GWO,CEC2017,17,50,30,30,1000,30000,1461.3066754696451,333.74606725288623,838.8600539193772,1444.8468268336107,2443.3972606777206,3.1538508453875505,3161.306675469644,333.7460672528862,2538.860053919377,3144.846826833611,4143.397260677721,4.782158136367798
GWO,CEC2017,18,50,30,30,1000,30000,10556779.42281274,9321313.130596088,403809.8578812078,9094892.61171312,41127023.53208264,6.823013956624826,10558579.42281274,9321313.130596088,405609.8578812078,9096692.61171312,41128823.53208264,2.161393642425537
GWO,CEC2017,19,50,30,30,1000,30000,92554626.36310808,251043070.80722883,279156.523302634,4994493.984803676,1019322788.351979,6.852100928322465,92556526.36310808,251043070.80722883,281056.523302634,4996393.984803676,1019324688.351979,7.849031448364258
GWO,CEC2017,20,50,30,30,1000,30000,985.8596440431982,307.3343393506335,560.7511917946877,948.838256143632,1742.362541433702,2.973712927213349,2985.859644043198,307.3343393506336,2560.751191794688,2948.838256143632,3742.362541433702,4.278015375137329
GWO,CEC2017,21,50,30,30,1000,30000,519.150258860283,43.56143560177973,434.3837585575802,526.8337749324198,596.4166758256415,2.713756780604623,2619.150258860283,43.56143560177973,2534.38375855758,2626.83377493242,2696.416675825641,3.5800445079803467
GWO,CEC2017,22,50,30,30,1000,30000,8213.748983375828,1316.7739421250749,5988.617407665642,8144.92936189779,13865.711382204696,3.90977446255995,10413.748983375826,1316.7739421250749,8188.617407665642,10344.92936189779,16065.711382204696,8.544419288635254
GWO,CEC2017,23,50,30,30,1000,30000,836.4802851716994,89.37365184125197,725.430317108558,824.1529549147472,1232.141019522137,2.9203294038320062,3136.480285171699,89.37365184125196,3025.430317108558,3124.152954914747,3532.141019522137,8.342700958251953
GWO,CEC2017,24,50,30,30,1000,30000,909.7101260902236,100.41717296494588,720.9892191349427,890.8892837630351,1159.888133815458,2.956381089342861,3309.710126090224,100.41717296494588,3120.9892191349427,3290.889283763035,3559.888133815458,6.247111797332764
GWO,CEC2017,25,50,30,30,1000,30000,1871.3073761765063,524.6606759254404,1015.173225690372,1828.5369810060904,3738.713291721804,3.256520919671691,4371.307376176507,524.6606759254404,3515.173225690372,4328.53698100609,6238.713291721804,5.305800676345825
GWO,CEC2017,26,50,30,30,1000,30000,5336.073777370306,797.5737697500892,3881.681184903251,5297.661608982318,6914.255389478207,3.722325986395359,7936.073777370306,797.5737697500892,6481.681184903251,7897.661608982318,9514.255389478209,10.518450736999512
GWO,CEC2017,27,50,30,30,1000,30000,1137.635037446231,144.72754088064997,889.1975347812017,1091.1901660318144,1439.4673939539225,3.052555707774187,3837.635037446232,144.72754088064994,3589.1975347812017,3791.1901660318144,4139.4673939539225,9.294098138809204
GWO,CEC2017,28,50,30,30,1000,30000,2409.5659860760616,565.5308956676162,1314.4544184036931,2421.04272979182,3800.2136620937126,3.3691945775503425,5209.565986076061,565.5308956676162,4114.454418403693,5221.04272979182,6600.213662093713,7.606012344360352
GWO,CEC2017,29,50,30,30,1000,30000,2419.774926781941,359.794916300324,1571.1575074392204,2492.2605008269734,3023.809596757608,3.3784853739652747,5319.774926781943,359.794916300324,4471.15750743922,5392.260500826973,5923.809596757608,8.296129941940308
GWO,CEC2017,30,50,30,30,1000,30000,672257343.5098877,1117350131.19974,167997747.20500794,440587861.9061737,6525494864.431724,8.660396251156381,672260343.5098877,1117350131.19974,168000747.20500794,440590861.9061737,6525497864.431724,10.781265497207642
WOA,CEC2017,1,30,30,30,1000,30000,342067884700.68494,79148055473.30531,186579990485.53867,328111719033.15,531829626378.2534,11.5225924316201,342067884800.68494,79148055473.30531,186579990585.53867,328111719133.15,531829626478.2534,0.7925074100494385
WOA,CEC2017,3,30,30,30,1000,30000,214365.676893593,83242.35564865732,89419.7496618794,208363.5337952288,402554.6229557987,5.296108620918678,214665.676893593,83242.35564865732,89719.7496618794,208663.5337952288,402854.6229557987,0.8278279304504395
WOA,CEC2017,4,30,30,30,1000,30000,7970.2725998864125,2192.409598024359,4401.505524135923,7550.629207391024,13910.104538046053,3.885636435458627,8370.272599886412,2192.409598024359,4801.505524135923,7950.629207391024,14310.104538046053,0.9137027263641356
WOA,CEC2017,5,30,30,30,1000,30000,389.99295537355135,39.45940877302618,309.0702101584635,390.765939872608,493.6087684354859,2.588812939740564,889.9929553735516,39.45940877302618,809.0702101584635,890.765939872608,993.608768435486,1.2785325050354004
WOA,CEC2017,6,30,30,30,1000,30000,105.5871722495494,12.99932627698051,80.89523716014867,105.57078879428748,142.6702865063991,2.0203504483104444,705.5871722495493,12.999326276980511,680.8952371601487,705.5707887942874,742.6702865063991,1.4904553890228271
WOA,CEC2017,7,30,30,30,1000,30000,716.2022282463757,59.058907689730965,589.6614864279736,722.4965651417658,813.053400534252,2.853532275241759,1416.202228246376,59.058907689730965,1289.6614864279736,1422.4965651417658,1513.053400534252,1.458583116531372
WOA,CEC2017,8,30,30,30,1000,30000,323.85580141687626,42.12598666981471,246.4203200433301,336.25515432470013,398.18105235502367,2.506535331330724,1123.8558014168764,42.12598666981472,1046.42032004333,1136.2551543247,1198.1810523550237,1.3845641613006592
WOA,CEC2017,9,30,30,30,1000,30000,9729.899018248476,2050.9415144460904,6112.287945211518,10024.125739935476,15159.292225524488,3.9782490019410015,10629.899018248476,2050.9415144460904,7012.287945211518,10924.125739935476,16059.292225524488,1.561284065246582
WOA,CEC2017,10,30,30,30,1000,30000,7354.722704714758,480.6529033710434,6301.495350451485,7343.25664961457,8452.899008561813,3.8656425382267616,8354.722704714757,480.65290337104346,7301.495350451485,8343.25664961457,9452.899008561812,2.9966835975646973
WOA,CEC2017,11,30,30,30,1000,30000,10412.811679699204,2220.322854469464,5639.422914942081,10104.351869107664,15960.959405195024,4.007522298198575,11512.811679699204,2220.322854469464,6739.422914942081,11204.351869107664,17060.959405195023,1.4076449871063232
WOA,CEC2017,12,30,30,30,1000,30000,31155958752.053623,20281055639.55304,8806016240.987154,25275908061.11288,91067547481.97067,10.415468039063166,31155959952.053623,20281055639.55304,8806017440.987154,25275909261.11288,91067548681.97067,1.7559120655059814
WOA,CEC2017,13,30,30,30,1000,30000,6994518160.107524,5396577486.55555,381599241.0259581,6273329002.73377,26483315356.43948,9.661190170496702,6994519460.107524,5396577486.55555,381600541.0259581,6273330302.73377,26483316656.43948,1.499006271362305
WOA,CEC2017,14,30,30,30,1000,30000,4074745.690557757,5276552.473218048,35947.13580146822,2802242.8283212674,22534738.482944112,6.210755684103322,4076145.690557757,5276552.473218048,37347.13580146822,2803642.8283212674,22536138.482944112,1.6368227005004885
WOA,CEC2017,15,30,30,30,1000,30000,2558545903.4497323,3484262244.443819,2377498.702681664,1535246217.709834,13474680016.824997,8.899333413835725,2558547403.4497323,3484262244.443819,2378998.702681664,1535247717.709834,13474681516.824997,1.344407558441162
WOA,CEC2017,16,30,30,30,1000,30000,3417.848236032299,947.8208866752996,1564.459698994076,3350.8212943988906,6126.11099696211,3.516978419349245,5017.8482360323,947.8208866752998,3164.459698994076,4950.821294398891,7726.11099696211,1.9211227893829343
WOA,CEC2017,17,30,30,30,1000,30000,1467.9891742434654,440.8335450036558,868.4978506647594,1363.489075004528,2482.763109772637,3.148377189363285,3167.9891742434647,440.8335450036558,2568.4978506647594,3063.489075004528,4182.763109772637,2.524057388305664
WOA,CEC2017,18,30,30,30,1000,30000,45419481.28892454,58251533.81394888,1766592.441184331,22364110.698249,232561759.0124055,7.322858630674045,45421281.28892454,58251533.81394888,1768392.441184331,22365910.698249,232563559.0124055,1.4541332721710205
WOA,CEC2017,19,30,30,30,1000,30000,2428238099.918962,2783630564.786545,192399526.0420544,1295066849.0215726,11379132581.17727,9.144733097360028,2428239999.918962,2783630564.786545,192401426.0420544,1295068749.0215726,11379134481.17727,4.674060106277466
WOA,CEC2017,20,30,30,30,1000,30000,880.6814803917174,193.84517838665823,450.1159216016663,876.6307099539242,1380.382855380246,2.933640646053166,2880.681480391717,193.8451783866583,2450.1159216016663,2876.6307099539245,3380.382855380246,2.4680960178375244
WOA,CEC2017,21,30,30,30,1000,30000,594.7215338439386,59.00004798757405,484.3280414044552,596.0617280679626,724.4149514352848,2.7721696455722307,2694.721533843938,59.00004798757404,2584.3280414044552,2696.0617280679626,2824.414951435285,2.295782327651977
WOA,CEC2017,22,30,30,30,1000,30000,6743.293841130445,1407.433785051966,2014.7474281361483,7193.002226781546,8813.033488946741,3.815103022920953,8943.293841130446,1407.433785051966,4214.747428136148,9393.002226781546,11013.03348894674,5.067240953445435
WOA,CEC2017,23,30,30,30,1000,30000,1042.4799326952648,139.93363411206505,776.3044513064606,1022.8223150068724,1407.672926019743,3.0142120306804783,3342.479932695265,139.93363411206505,3076.3044513064606,3322.8223150068725,3707.672926019743,5.026758193969727
WOA,CEC2017,24,30,30,30,1000,30000,1158.360045625175,134.00774829883173,868.3625886296759,1137.738221671652,1403.496499795829,3.0608898139266407,3558.3600456251747,134.0077482988317,3268.362588629676,3537.7382216716524,3803.496499795829,3.894155979156494
WOA,CEC2017,25,30,30,30,1000,30000,1604.406531545084,263.11041990375594,1096.368628865136,1570.0103351460866,2196.4154936885952,3.1994496782403945,4104.406531545083,263.11041990375594,3596.368628865136,4070.010335146087,4696.415493688595,3.29479455947876
WOA,CEC2017,26,30,30,30,1000,30000,7744.936634318402,1355.8548284265212,5185.189362470279,7349.870372520758,11548.96832909636,3.8825950331896455,10344.936634318405,1355.8548284265212,7785.189362470279,9949.870372520758,14148.96832909636,6.347170829772949
WOA,CEC2017,27,30,30,30,1000,30000,1146.1170468398452,469.82486940084334,707.6521315932705,980.4046480073443,2935.2599044969197,3.0308514604581958,3846.117046839845,469.82486940084334,3407.6521315932705,3680.404648007344,5635.259904496919,5.638853788375855
WOA,CEC2017,28,30,30,30,1000,30000,2899.895504685183,526.8674267672642,1693.368439304394,2850.368805579817,4014.867275062975,3.454876695766513,5699.895504685183,526.8674267672642,4493.368439304394,5650.3688055798175,6814.867275062975,4.665003538131714
WOA,CEC2017,29,30,30,30,1000,30000,3686.929510272247,912.3428152742988,2216.367026830935,3666.64808396941,5681.565293614734,3.5527877209428342,6586.929510272248,912.3428152742988,5116.367026830935,6566.64808396941,8581.565293614734,4.623392343521118
WOA,CEC2017,30,30,30,30,1000,30000,1146370119.1769948,1174018694.5900066,43293200.41780947,896355424.1697614,6027259762.487922,8.840788287615815,1146373119.1769948,1174018694.5900066,43296200.41780947,896358424.1697614,6027262762.487922,6.31173586845398
WOA,CEC2017,1,50,30,30,1000,30000,874743554249.0198,84693842331.89552,694088963129.7952,890655570066.1526,1071749936765.2402,11.939789158581268,874743554349.0198,84693842331.89552,694088963229.7952,890655570166.1526,1071749936865.2402,1.0026156902313232
WOA,CEC2017,3,50,30,30,1000,30000,310448.2524936321,89297.5071008917,159996.2931530148,312894.5438125566,509879.69997636304,5.47417944153185,310748.2524936321,89297.5071008917,160296.2931530148,313194.5438125566,510179.69997636304,1.060150384902954
WOA,CEC2017,4,50,30,30,1000,30000,24117.02569382219,5671.480340585374,14420.28057892348,22811.338205472814,35691.984429897035,4.370526326330366,24517.02569382219,5671.480340585374,14820.28057892348,23211.338205472814,36091.98442989704,1.2215540409088137
WOA,CEC2017,5,50,30,30,1000,30000,686.6591679759543,49.98152740573724,595.114507097908,679.8626359461329,823.8364477721329,2.8356150562650915,1186.6591679759542,49.98152740573724,1095.114507097908,1179.8626359461327,1323.836447772133,1.758315086364746
WOA,CEC2017,6,50,30,30,1000,30000,135.7933975796303,9.235496025890232,115.36183017528992,136.37088762953977,155.80488864139306,2.131872156460809,735.7933975796303,9.235496025890232,715.3618301752899,736.3708876295398,755.8048886413931,2.11709976196289
WOA,CEC2017,7,50,30,30,1000,30000,1336.3980801053465,65.93827581588299,1148.0512372588305,1335.96782138473,1472.76026618584,3.1253953069864235,2036.3980801053465,65.93827581588299,1848.0512372588305,2035.96782138473,2172.76026618584,1.999030828475952
WOA,CEC2017,8,50,30,30,1000,30000,666.3038569939173,39.60494940127034,588.0281775208041,665.4221364695309,740.2146189519867,2.822905162531129,1466.3038569939172,39.60494940127034,1388.028177520804,1465.4221364695309,1540.2146189519867,1.9705607891082764
WOA,CEC2017,9,50,30,30,1000,30000,36554.75862863594,5195.90957169587,25219.99938426836,36243.9718519965,49951.42447071589,4.558607862995958,37454.75862863594,5195.90957169587,26119.99938426836,37143.9718519965,50851.42447071589,2.0689022541046143
WOA,CEC2017,10,50,30,30,1000,30000,13564.782653234028,904.0734618141412,11250.994759797935,13868.95753455719,14804.573281417372,4.131403050119061,14564.782653234028,904.0734618141412,12250.994759797935,14868.95753455719,15804.573281417372,4.4272236824035645
WOA,CEC2017,11,50,30,30,1000,30000,18581.665844180912,4292.545695320889,7492.47864494944,18149.74338161898,26159.099854944285,4.255815282619203,19681.66584418091,4292.545695320889,8592.47864494944,19249.74338161898,27259.099854944285,1.7770237922668457
WOA,CEC2017,12,50,30,30,1000,30000,330247321974.35706,126756336975.23283,125509902995.1005,297726644020.6918,641505704813.6764,11.486452732378696,330247323174.35706,126756336975.23283,125509904195.1005,297726645220.6918,641505706013.6764,2.429571390151977
WOA,CEC2017,13,50,30,30,1000,30000,108148653375.58904,57884845058.725815,15015370550.33009,103702758026.31596,289095638804.0417,10.959527298706297,108148654675.58904,57884845058.725815,15015371850.33009,103702759326.31596,289095640104.0417,1.8660969734191892
WOA,CEC2017,14,50,30,30,1000,30000,28703015.655918226,55184685.2428624,1829208.2636130257,12258346.718041586,289309285.0013875,7.139259002137909,28704415.655918226,55184685.2428624,1830608.2636130257,12259746.718041586,289310685.0013875,2.17264461517334
WOA,CEC2017,15,50,30,30,1000,30000,22584326004.201004,14306737184.941996,1553034398.610489,24903178132.97797,55820086884.76913,10.227182713625153,22584327504.201004,14306737184.941996,1553035898.610489,24903179632.97797,55820088384.76913,1.7024309635162354
WOA,CEC2017,16,50,30,30,1000,30000,6277.719907144497,1592.9439380181384,3995.697088297509,6015.396153316975,10960.191906846992,3.784697864845389,7877.719907144497,1592.9439380181384,5595.697088297509,7615.396153316975,12560.191906846992,2.618364095687866
WOA,CEC2017,17,50,30,30,1000,30000,5860.154792258264,3641.112636989693,2801.73586706536,4747.887071984327,21384.57322806701,3.712371869192233,7560.154792258264,3641.112636989693,4501.735867065359,6447.887071984327,23084.57322806701,3.6698694229125977
WOA,CEC2017,18,50,30,30,1000,30000,106938250.42224778,80725147.92172758,6301692.482078244,84884386.60779858,306086011.1502895,7.882327322043403,106940050.42224778,80725147.92172758,6303492.482078244,84886186.60779858,306087811.1502895,1.7975459098815918
WOA,CEC2017,19,50,30,30,1000,30000,9876052416.101503,7452745472.759787,405322121.8606113,7355619314.636084,28535439867.45035,9.859324300561106,9876054316.101503,7452745472.759787,405324021.8606113,7355621214.636084,28535441767.45035,7.141786813735962
WOA,CEC2017,20,50,30,30,1000,30000,2091.095447312739,310.6872111209892,1376.98059287491,2112.370872352703,2619.128001780989,3.315126325876824,4091.095447312739,310.6872111209892,3376.98059287491,4112.370872352703,4619.1280017809895,3.7518579959869385
WOA,CEC2017,21,50,30,30,1000,30000,1039.6179882040933,99.47445499517131,778.3435055415721,1059.3857078585306,1178.8450583733174,3.014739138582365,3139.6179882040938,99.47445499517134,2878.343505541572,3159.3857078585306,3278.845058373317,3.151160717010498
